part	text_index	letter	down_ms	up_ms	actual_down_ms	actual_up_ms
5	60	5	384859.24	384905.16	384863.28	384909.19
5	60	5	384953.09	385000.92	384957.03	385004.70
5	60	5	385048.85	385097.09	385052.93	385101.18
5	60	5	385145.01	385191.56	385149.23	385195.46
5	61	9	385351.14	385514.91	385354.98	385518.85
5	61	9	385563.08	385741.19	385567.21	385744.99
5	61	9	385787.26	385973.07	385791.01	385976.86
5	61	9	386026.02	386264.20	386029.92	386268.06
5	61	9	386301.14	386349.26	386304.75	386353.14
5	63	=	386712.61	386885.58	386716.46	386889.67
5	63	=	386936.09	386984.52	386939.83	386988.34
5	63	=	387032.15	387080.89	387035.84	387084.77
5	63	=	387128.52	387176.08	387132.93	387180.19
5	63	=	387215.49	387394.15	387219.44	387397.74
5	65	Q	387714.94	387899.10	387718.65	387903.02
5	65	Q	387946.16	388133.46	387949.72	388137.53
5	65	Q	388167.64	388213.50	388171.39	388217.03
5	65	Q	388262.85	388511.71	388266.69	388515.25
5	66	R	388674.48	388724.53	388678.21	388728.41
5	66	R	388779.43	388968.50	388783.38	388972.57
5	66	R	389026.24	389073.02	389030.17	389076.71
5	67	Z	389380.13	389566.14	389383.99	389569.79
5	67	Z	389616.90	389806.42	389620.52	389810.20
5	67	Z	389846.94	389892.80	389850.61	389896.58
5	67	Z	389940.61	389988.85	389944.28	389992.45
5	68	?	390159.27	390206.97	390162.95	390210.62
5	68	?	390254.54	390302.22	390258.19	390305.96
5	68	?	390335.83	390482.62	390339.48	390486.16
5	68	?	390531.71	390704.70	390535.24	390708.31
5	68	?	390753.60	390802.67	390757.21	390806.58
5	68	?	390850.23	390898.64	390854.03	390902.76
5	70	G	391212.90	391368.63	391217.07	391372.61
5	70	G	391429.73	391623.37	391434.03	391627.21
5	70	G	391670.38	391718.16	391673.93	391722.77
5	71	M	391912.98	392095.20	391917.02	392099.02
5	71	M	392134.34	392320.01	392138.14	392323.99
5	72	0	392466.13	392594.89	392469.94	392598.63
5	72	0	392634.40	392807.98	392638.48	392811.95
5	72	0	392855.64	393048.15	392859.81	393052.12
5	72	0	393103.14	393284.83	393106.98	393288.67
5	72	0	393333.76	393531.43	393337.49	393535.39
5	73	Q	393889.75	394072.56	393893.45	394076.36
5	73	Q	394119.90	394273.81	394124.28	394277.46
5	73	Q	394334.93	394383.29	394339.08	394387.12
5	73	Q	394432.62	394561.16	394436.80	394564.92
5	74	Y	394738.48	394888.39	394742.39	394892.48
5	74	Y	394935.02	394983.44	394939.28	394987.39
5	74	Y	395032.61	395233.57	395036.49	395237.25
5	74	Y	395286.57	395431.94	395290.38	395435.69
5	76	=	395799.40	395950.47	395803.20	395954.52
5	76	=	396002.08	396050.46	396005.93	396054.18
5	76	=	396098.12	396145.23	396101.95	396149.24
5	76	=	396192.89	396238.78	396196.95	396242.70
5	76	=	396288.56	396445.33	396292.17	396448.98
5	78	D	396840.77	397063.74	396844.94	397067.46
5	78	D	397101.60	397148.90	397105.72	397152.53
5	78	D	397195.99	397244.45	397199.97	397248.79
5	79	E	397464.05	397510.97	397467.93	397514.83
5	81	4	397898.34	397946.04	397902.16	397949.75
5	81	4	397993.01	398040.94	397997.01	398045.11
5	81	4	398087.91	398135.95	398092.13	398139.62
5	81	4	398182.92	398229.58	398186.51	398233.50
5	81	4	398276.39	398463.55	398280.47	398467.24
5	82	Z	398605.34	398776.07	398609.09	398779.67
5	82	Z	398832.13	398985.88	398835.91	398990.09
5	82	Z	399021.70	399069.17	399025.46	399072.95
5	82	Z	399116.00	399163.69	399119.88	399167.31
5	83	5	399317.59	399363.63	399321.39	399367.35
5	83	5	399410.49	399458.10	399414.23	399462.25
5	83	5	399504.96	399552.41	399508.97	399556.33
5	83	5	399599.26	399645.88	399602.92	399649.96
5	83	5	399692.73	399740.81	399696.59	399744.58
5	84	S	399853.58	399900.06	399857.43	399903.80
5	84	S	399946.75	399993.28	399950.78	399997.13
5	84	S	400039.96	400087.23	400044.47	400091.04
5	85	L	400240.76	400288.10	400244.57	400292.07
5	85	L	400336.73	400477.61	400340.53	400481.78
5	85	L	400519.33	400566.81	400523.14	400570.54
5	85	L	400613.91	400660.40	400617.73	400664.33
5	87	K	401018.67	401250.69	401022.39	401254.51
5	87	K	401297.93	401346.75	401301.94	401350.58
5	87	K	401402.06	401570.92	401405.77	401574.88
6	0	D	405786.78	406113.81	405790.53	406117.70
6	0	D	406195.71	406270.47	406199.48	406274.22
6	0	D	406331.82	406403.07	406336.02	406406.68
6	1	E	406691.38	406744.30	406695.12	406748.17
6	3	4	407358.26	407438.15	407361.85	407442.48
6	3	4	407514.52	407585.33	407518.12	407589.58
6	3	4	407663.09	407742.50	407667.31	407746.37
6	3	4	407850.36	407936.97	407854.13	407940.71
6	3	4	408029.78	408240.50	408033.77	408244.83
6	4	Z	408476.88	408649.84	408480.86	408653.43
6	4	Z	408715.45	408907.06	408719.51	408911.18
6	4	Z	408982.38	409068.62	408986.10	409072.77
6	4	Z	409135.05	409219.75	409139.14	409223.44
6	5	5	409507.77	409585.94	409511.36	409589.94
6	5	5	409652.73	409715.81	409656.50	409719.86
6	5	5	409785.74	409869.99	409789.54	409873.61
6	5	5	409962.40	410054.53	409966.20	410058.68
6	5	5	410110.33	410187.65	410113.62	410191.37
6	6	S	410546.97	410630.80	410551.10	410634.53
6	6	S	410702.79	410772.90	410706.57	410776.56
6	6	S	410877.54	410951.98	410881.21	410955.74
6	7	L	411160.85	411263.26	411164.49	411267.07
6	7	L	411349.33	411593.50	411352.90	411597.28
6	7	L	411672.66	411767.38	411676.71	411770.90
6	7	L	411812.98	411906.78	411816.67	411910.82
6	9	=	412631.01	412869.23	412635.19	412872.83
6	9	=	412932.77	413000.00	412936.53	413003.79
6	9	=	413069.24	413152.35	413073.17	413155.94
6	9	=	413248.31	413317.14	413252.36	413321.00
6	9	=	413374.39	413593.48	413378.06	413597.21
6	11	L	414311.65	414385.48	414315.33	414389.28
6	11	L	414479.92	414683.68	414483.76	414687.27
6	11	L	414769.47	414808.26	414773.63	414811.99
6	11	L	414896.31	414970.06	414900.29	414974.22
6	12	A	415131.34	415200.30	415135.11	415204.01
6	12	A	415251.19	415439.01	415255.29	415443.48
6	13	9	415783.76	415968.41	415787.57	415972.22
6	13	9	416043.54	416226.80	416047.28	416230.65
6	13	9	416272.14	416517.13	416276.58	416520.80
6	13	9	416605.27	416812.60	416609.21	416816.42
6	13	9	416918.15	416978.56	416921.94	416982.71
6	14	T	417307.16	417497.02	417311.49	417500.83
6	15	G	417708.95	417925.46	417712.65	417929.58
6	15	G	417993.62	418140.05	417998.19	418144.00
6	15	G	418212.85	418281.40	418216.97	418285.18
6	16	/	418670.95	418902.48	418674.79	418906.15
6	16	/	418975.44	419064.38	418979.29	419068.13
6	16	/	419146.03	419217.24	419150.28	419221.13
6	16	/	419262.53	419448.28	419266.08	419452.00
6	16	/	419573.91	419669.09	419577.66	419672.93
6	17	P	419987.27	420048.30	419990.80	420052.47
6	17	P	420174.89	420412.92	420178.97	420416.76
6	17	P	420505.25	420762.63	420509.09	420766.40
6	17	P	420855.36	420921.21	420859.02	420924.93
6	19	D	421628.90	421796.81	421633.03	421800.77
6	19	D	421901.07	421984.92	421904.99	421988.75
6	19	D	422085.03	422159.42	422089.30	422163.17
6	20	E	422457.18	422535.15	422460.95	422538.98
6	22	4	423289.07	423356.97	423292.81	423360.56
6	22	4	423443.14	423487.00	423447.19	423490.81
6	22	4	423566.88	423625.65	423570.76	423629.39
6	22	4	423723.61	423800.39	423727.26	423803.99
6	22	4	423885.52	424129.56	423889.40	424133.62
6	23	Z	424412.22	424693.07	424415.81	424696.78
6	23	Z	424777.23	425033.97	424780.98	425038.05
6	23	Z	425098.84	425160.98	425102.90	425164.75
6	23	Z	425259.10	425342.64	425262.89	425346.54
6	24	5	425828.36	425919.33	425832.27	425923.50
6	24	5	425998.26	426083.82	426002.35	426087.77
6	24	5	426135.88	426234.89	426139.48	426238.89
6	24	5	426342.08	426448.28	426345.96	426452.14
6	24	5	426552.50	426597.65	426556.66	426601.92
6	25	S	426990.04	427057.25	426993.90	427061.07
6	25	S	427124.35	427209.35	427128.11	427213.23
6	25	S	427286.10	427332.13	427289.89	427335.93
6	26	L	427664.71	427752.85	427668.40	427756.72
6	26	L	427836.03	427987.67	427839.87	427991.47
6	26	L	428041.85	428110.47	428045.57	428114.22
6	26	L	428190.65	428255.06	428194.52	428258.95
6	28	=	428870.91	429045.64	428874.57	429049.89
6	28	=	429140.66	429223.34	429144.36	429227.88
6	28	=	429283.75	429364.32	429287.70	429368.11
6	28	=	429416.47	429487.97	429420.96	429491.78
6	28	=	429564.96	429787.82	429568.93	429791.72
6	30	T	430445.26	430636.43	430448.85	430640.02
6	31	N	431137.35	431364.86	431141.37	431368.45
6	31	N	431430.24	431490.22	431434.00	431494.07
6	32	X	431757.78	432012.36	431762.10	432016.28
6	32	X	432071.77	432137.80	432075.77	432141.80
6	32	X	432231.32	432285.62	432235.40	432289.31
6	32	X	432351.74	432501.80	432355.80	432505.85
6	34	F	433067.03	433178.26	433070.97	433182.33
6	34	F	433279.27	433327.26	433283.51	433331.10
6	34	F	433413.44	433587.25	433417.37	433591.31
6	34	F	433654.26	433721.07	433658.12	433724.85
6	35	E	434022.43	434112.91	434026.34	434117.35
6	36	R	434357.88	434429.56	434361.96	434433.29
6	36	R	434494.09	434669.59	434497.96	434673.40
6	36	R	434790.76	434848.16	434794.36	434852.27
6	38	C	435597.80	435848.94	435601.57	435853.39
6	38	C	435932.78	435974.75	435936.29	435978.81
6	38	C	436064.68	436258.43	436068.93	436262.56
6	38	C	436343.97	436394.76	436348.04	436398.82
6	39	A	436641.73	436749.07	436645.39	436753.04
6	39	A	436811.49	436955.07	436815.17	436958.68
6	40	L	437229.17	437308.49	437233.54	437312.52
6	40	L	437379.66	437590.08	437383.25	437593.83
6	40	L	437650.67	437712.67	437654.51	437716.56
6	40	L	437781.26	437848.86	437785.18	437852.84
6	41	L	438191.91	438270.49	438196.05	438274.21
6	41	L	438332.10	438583.68	438336.32	438587.45
6	41	L	438645.07	438694.45	438649.03	438698.16
6	41	L	438804.72	438853.86	438808.49	438857.48
6	43	U	439419.43	439519.21	439423.08	439523.19
6	43	U	439562.64	439614.94	439567.07	439619.07
6	43	U	439676.21	439880.21	439680.23	439884.48
6	44	R	440173.10	440267.65	440176.80	440271.59
6	44	R	440345.47	440553.82	440349.21	440558.22
6	44	R	440628.26	440687.93	440632.39	440692.01
6	46	R	441168.27	441214.01	441172.42	441218.16
6	46	R	441276.87	441449.93	441280.79	441454.14
6	46	R	441531.67	441615.75	441535.66	441619.36
6	47	S	441930.23	441966.47	441934.43	441970.61
6	47	S	442034.24	442114.22	442038.24	442117.85
6	47	S	442194.89	442246.04	442198.89	442249.67
6	48	T	442519.69	442745.52	442523.91	442749.23
6	50	5	443324.27	443397.35	443328.03	443401.40
6	50	5	443486.68	443533.62	443490.61	443537.63
6	50	5	443617.64	443680.95	443621.20	443685.07
6	50	5	443736.41	443789.97	443740.62	443793.77
6	50	5	443858.04	443909.55	443861.95	443913.56
6	51	3	444045.37	444152.39	444049.44	444156.26
6	51	3	444202.51	444284.72	444206.06	444288.65
6	51	3	444335.90	444391.32	444339.77	444395.20
6	51	3	444467.63	444790.38	444471.38	444794.38
6	51	3	444895.57	445101.78	444899.45	445105.91
6	52	9	445353.14	445653.16	445357.13	445657.37
6	52	9	445711.04	445943.64	445714.85	445947.64
6	52	9	446019.89	446218.54	446023.75	446223.00
6	52	9	446264.78	446531.54	446268.75	446535.36
6	52	9	446605.75	446686.05	446609.78	446689.64
6	54	5	447333.03	447419.13	447336.85	447423.02
6	54	5	447494.72	447540.39	447498.81	447544.35
6	54	5	447605.24	447668.79	447609.07	447672.78
6	54	5	447736.71	447805.76	447740.39	447809.28
6	54	5	447876.73	447958.05	447880.54	447961.84
6	55	8	448199.24	448419.76	448202.95	448423.70
6	55	8	448494.38	448679.43	448498.21	448683.15
6	55	8	448726.30	448954.29	448729.86	448958.52
6	55	8	449026.51	449084.01	449030.61	449087.76
6	55	8	449164.35	449229.83	449168.15	449233.72
6	56	9	449539.99	449701.14	449543.89	449704.96
6	56	9	449773.98	449892.89	449777.60	449897.01
6	56	9	449963.10	450100.36	449967.03	450103.92
6	56	9	450210.80	450416.97	450214.56	450420.71
6	56	9	450463.23	450534.52	450467.53	450538.24
6	58	=	451222.81	451452.43	451227.00	451455.95
6	58	=	451510.55	451591.03	451514.27	451594.84
6	58	=	451649.07	451702.35	451652.82	451706.14
6	58	=	451754.35	451852.66	451758.05	451857.16
6	58	=	451916.65	452161.83	451920.32	452166.13
6	60	N	452718.38	452935.50	452722.17	452939.11
6	60	N	452996.68	453063.09	453000.75	453066.74
6	61	A	453320.62	453400.49	453324.40	453404.13
6	61	A	453502.17	453794.80	453505.86	453798.40
6	62	M	454115.84	454351.21	454120.06	454354.91
6	62	M	454418.27	454598.02	454422.13	454602.24
6	63	E	454859.81	454953.24	454863.53	454957.02
6	65	J	455487.03	455597.75	455490.74	455601.94
6	65	J	455670.51	455856.37	455674.16	455860.14
6	65	J	455917.03	456160.32	455920.93	456164.11
6	65	J	456235.58	456415.40	456239.21	456419.16
6	66	A	456640.08	456707.62	456643.86	456711.54
6	66	A	456800.89	456963.18	456804.71	456966.83
6	67	N	457104.36	457395.44	457108.11	457399.14
6	67	N	457482.14	457546.02	457485.92	457549.72
6	69	Q	458207.78	458404.29	458211.45	458408.36
6	69	Q	458484.54	458629.34	458488.29	458632.96
6	69	Q	458692.54	458737.59	458696.32	458741.48
6	69	Q	458838.42	459061.82	458842.22	459065.69
6	70	T	459300.85	459561.44	459305.34	459565.19
6	71	H	459912.88	459987.33	459916.72	459991.65
6	71	H	460057.15	460094.69	460061.16	460098.65
6	71	H	460193.41	460278.37	460197.27	460282.35
6	71	H	460363.54	460425.96	460367.46	460429.57
6	73	L	461071.47	461119.44	461075.28	461123.22
6	73	L	461195.47	461440.68	461199.44	461444.47
6	73	L	461520.78	461597.93	461525.06	461602.02
6	73	L	461658.34	461745.32	461662.11	461749.21
6	74	E	461958.68	462025.89	461962.55	462030.05
6	75	E	462343.84	462447.13	462347.62	462450.84
6	76	D	462657.95	462869.77	462661.86	462873.64
6	76	D	462959.66	463015.31	462963.74	463019.25
6	76	D	463056.87	463140.94	463061.13	463145.39
6	77	S	463394.96	463447.40	463398.83	463451.29
6	77	S	463500.75	463571.23	463504.54	463574.86
6	77	S	463635.18	463692.42	463639.05	463696.17
6	79	=	464389.36	464662.55	464393.44	464666.17
6	79	=	464736.90	464831.48	464740.86	464835.30
6	79	=	464881.80	464978.43	464885.50	464982.10
6	79	=	465060.94	465128.02	465065.13	465132.17
6	79	=	465196.66	465472.27	465200.41	465476.19
6	81	H	466078.17	466136.78	466082.23	466140.47
6	81	H	466249.55	466339.07	466253.23	466343.21
6	81	H	466429.62	466528.47	466433.83	466532.20
6	81	H	466584.25	466702.93	466588.08	466707.32
6	82	W	466900.27	466976.18	466904.08	466979.77
6	82	W	467028.85	467227.54	467032.68	467231.44
6	82	W	467307.15	467537.08	467310.97	467540.80
6	84	C	468108.53	468308.85	468112.26	468312.71
6	84	C	468380.26	468451.92	468384.61	468455.72
6	84	C	468521.74	468879.01	468525.67	468882.94
6	84	C	468959.01	469034.80	468962.96	469038.76
6	85	P	469282.51	469329.25	469286.28	469333.30
6	85	P	469431.06	469649.31	469434.81	469652.99
6	85	P	469718.91	469956.58	469722.62	469960.40
6	85	P	470061.62	470118.76	470065.71	470122.56
6	86	Y	470571.20	470820.42	470574.88	470824.33
6	86	Y	470901.95	470989.88	470905.72	470993.61
6	86	Y	471066.49	471289.83	471070.80	471293.70
6	86	Y	471358.28	471546.32	471362.07	471550.59
6	87	?	471776.69	471865.32	471780.45	471869.07
6	87	?	471948.52	472032.64	471952.28	472036.54
6	87	?	472121.71	472357.08	472125.40	472361.05
6	87	?	472439.93	472693.31	472443.56	472697.06
6	87	?	472773.06	472848.23	472779.99	472851.99
6	87	?	472931.96	473035.76	472935.83	473039.65
6	89	=	473660.13	473891.10	473664.19	473894.82
6	89	=	473944.76	474022.70	473948.53	474026.48
6	89	=	474121.68	474202.29	474125.57	474205.99
6	89	=	474290.07	474343.01	474293.77	474346.94
6	89	=	474435.87	474696.02	474439.49	474700.05
6	91	D	475445.48	475774.09	475449.55	475777.72
6	91	D	475833.66	475912.08	475837.69	475915.93
6	91	D	475984.29	476054.13	475988.24	476057.91
6	92	E	476331.34	476401.68	476335.17	476405.53
6	94	4	476995.01	477083.98	476998.69	477088.40
6	94	4	477145.54	477205.29	477149.34	477208.87
6	94	4	477300.98	477365.78	477304.98	477369.71
6	94	4	477430.45	477525.10	477434.53	477528.80
6	94	4	477620.58	477825.99	477624.60	477829.69
6	95	Z	478191.84	478421.84	478195.94	478425.59
6	95	Z	478531.94	478784.84	478535.56	478789.06
6	95	Z	478839.55	478924.41	478843.41	478928.22
6	95	Z	478987.52	479053.40	478991.38	479057.13
6	96	5	479197.96	479263.31	479202.19	479267.01
6	96	5	479350.04	479437.15	479354.44	479440.81
6	96	5	479533.14	479618.37	479537.22	479621.98
6	96	5	479719.69	479807.82	479723.77	479811.34
6	96	5	479901.91	479965.19	479906.00	479969.07
6	97	S	480206.04	480270.67	480209.71	480274.65
6	97	S	480342.13	480427.06	480346.57	480430.71
6	97	S	480516.86	480563.53	480520.88	480567.17
6	98	L	480860.08	480959.36	480864.30	480963.95
6	98	L	481057.54	481274.49	481061.53	481278.31
6	98	L	481372.84	481413.73	481376.89	481417.62
6	98	L	481488.32	481571.95	481492.01	481576.17
6	100	K	482270.66	482560.96	482274.71	482565.04
6	100	K	482650.66	482734.25	482654.57	482738.02
6	100	K	482797.17	482970.33	482800.79	482973.91
7	0	D	487266.15	487466.83	487270.07	487470.60
7	0	D	487525.91	487575.90	487529.71	487579.82
7	0	D	487640.44	487697.39	487644.64	487701.33
7	1	E	488078.34	488144.17	488082.10	488147.96
7	3	4	488583.57	488634.96	488587.36	488638.75
7	3	4	488688.38	488754.50	488692.14	488758.12
7	3	4	488829.83	488901.34	488833.97	488905.09
7	3	4	488959.47	489025.83	488963.83	489030.25
7	3	4	489085.68	489310.82	489089.37	489314.56
7	4	Z	489516.25	489729.69	489520.38	489733.54
7	4	Z	489792.51	490010.54	489796.27	490014.29
7	4	Z	490063.80	490120.70	490067.81	490124.42
7	4	Z	490186.99	490259.15	490190.61	490262.91
7	5	5	490473.79	490538.25	490477.42	490541.97
7	5	5	490591.09	490655.42	490594.79	490659.04
7	5	5	490710.81	490760.27	490714.48	490764.07
7	5	5	490824.41	490895.69	490828.09	490899.26
7	5	5	490952.30	491007.01	490956.13	491010.93
7	6	S	491157.64	491223.62	491161.54	491227.47
7	6	S	491283.97	491343.71	491288.22	491348.05
7	6	S	491408.29	491475.86	491412.16	491479.81
7	7	L	491662.85	491717.68	491666.81	491721.78
7	7	L	491763.22	491971.83	491767.01	491975.88
7	7	L	492036.97	492098.83	492040.96	492102.67
7	7	L	492154.07	492217.92	492158.00	492221.82
7	9	=	492682.67	492884.28	492686.62	492887.96
7	9	=	492941.86	493005.02	492945.71	493008.90
7	9	=	493054.90	493123.85	493058.93	493127.50
7	9	=	493186.56	493243.71	493190.42	493247.54
7	9	=	493298.06	493459.04	493301.65	493462.76
7	11	A	493963.11	494009.29	493967.06	494013.06
7	11	A	494059.39	494280.65	494063.00	494284.65
7	12	N	494473.63	494655.10	494477.87	494659.15
7	12	N	494714.80	494776.19	494718.95	494779.75
7	13	T	494977.67	495168.45	494981.45	495172.03
7	15	A	495685.67	495732.06	495689.70	495735.60
7	15	A	495796.73	495996.03	495800.39	495999.91
7	16	G	496178.90	496384.52	496182.62	496388.91
7	16	G	496447.33	496671.01	496451.24	496674.90
7	16	G	496727.34	496795.36	496731.19	496798.93
7	17	N	497031.85	497225.48	497035.64	497229.17
7	17	N	497296.51	497357.38	497300.20	497361.18
7	19	G	497889.01	498105.40	497892.96	498109.51
7	19	G	498153.41	498348.58	498157.19	498352.20
7	19	G	498416.12	498472.59	498419.89	498476.73
7	20	L	498659.72	498706.95	498663.74	498710.55
7	20	L	498766.14	498968.61	498770.04	498972.58
7	20	L	499032.10	499098.22	499036.43	499102.02
7	20	L	499151.67	499213.48	499155.52	499217.19
7	22	E	499720.93	499775.51	499724.88	499779.77
7	23	S	500252.22	500332.02	500255.99	500336.22
7	23	S	500396.16	500455.35	500400.26	500459.08
7	23	S	500501.85	500561.48	500505.48	500565.18
7	25	A	501130.24	501198.13	501133.85	501202.14
7	25	A	501257.45	501436.09	501261.06	501440.19
7	26	N	501691.90	501895.72	501696.02	501899.52
7	26	N	501957.61	502030.45	501961.45	502034.14
7	27	T	502565.47	502739.03	502569.02	502742.65
7	29	C	503221.05	503464.96	503224.79	503468.82
7	29	C	503527.22	503582.06	503531.36	503586.25
7	29	C	503655.72	503881.99	503659.79	503885.65
7	29	C	503947.93	504004.24	503952.22	504008.24
7	30	O	504216.68	504419.34	504220.38	504423.15
7	30	O	504471.03	504680.47	504474.81	504684.32
7	30	O	504735.92	504975.72	504739.48	504979.37
7	31	P	505363.73	505425.61	505367.73	505429.43
7	31	P	505488.41	505694.60	505492.15	505698.75
7	31	P	505762.28	506009.93	505766.21	506014.00
7	31	P	506071.64	506131.67	506075.78	506135.39
7	32	Y	506365.49	506566.76	506369.83	506570.57
7	32	Y	506638.07	506703.15	506641.82	506707.30
7	32	Y	506784.18	506947.30	506788.29	506951.10
7	32	Y	507004.96	507205.32	507008.79	507209.02
7	34	C	507663.02	507817.90	507667.23	507821.99
7	34	C	507876.27	507927.97	507880.32	507931.75
7	34	C	507991.12	508184.42	507994.97	508188.30
7	34	C	508250.49	508319.32	508254.59	508322.97
7	35	O	508507.79	508692.68	508511.54	508696.34
7	35	O	508753.35	508967.87	508757.16	508972.04
7	35	O	509030.12	509228.57	509034.30	509232.69
7	36	N	509434.83	509653.63	509438.50	509657.89
7	36	N	509701.42	509754.56	509705.60	509758.46
7	37	D	510157.87	510373.98	510161.65	510377.74
7	37	D	510446.31	510514.82	510450.31	510518.50
7	37	D	510571.27	510634.24	510574.95	510638.10
7	38	X	510839.10	511055.20	510843.28	511059.38
7	38	X	511102.39	511157.77	511106.40	511161.71
7	38	X	511214.39	511271.21	511218.29	511275.57
7	38	X	511343.47	511496.50	511347.08	511500.20
7	40	N	511934.78	512126.26	511938.85	512130.09
7	40	N	512182.05	512242.28	512186.16	512246.08
7	41	A	512448.44	512509.62	512452.36	512513.43
7	41	A	512558.71	512742.83	512562.58	512746.68
7	42	M	512959.02	513184.83	512962.76	513188.35
7	42	M	513251.20	513510.35	513255.32	513514.15
7	43	E	513653.22	513714.75	513657.13	513718.70
7	45	R	514145.19	514213.17	514148.94	514216.91
7	45	R	514263.20	514465.94	514266.92	514470.09
7	45	R	514510.17	514564.92	514514.07	514568.69
7	46	I	514945.22	515003.81	514949.47	515007.62
7	46	I	515063.53	515120.76	515067.24	515124.50
7	47	G	515310.01	515503.56	515313.96	515508.40
7	47	G	515570.07	515766.34	515574.09	515769.99
7	47	G	515825.59	515881.18	515829.51	515884.78
7	49	N	516375.88	516571.01	516379.57	516575.25
7	49	N	516629.92	516703.64	516633.72	516707.76
7	50	I	516904.77	516953.94	516908.69	516958.02
7	50	I	517017.12	517080.78	517021.12	517084.63
7	51	C	517505.86	517734.99	517510.14	517738.73
7	51	C	517790.59	517854.97	517794.32	517858.68
7	51	C	517916.61	518138.91	517920.43	518142.58
7	51	C	518205.51	518264.51	518209.07	518268.31
7	52	E	518498.72	518550.73	518502.59	518554.44
7	54	=	519029.14	519213.82	519033.23	519217.82
7	54	=	519277.37	519334.60	519280.88	519338.27
7	54	=	519396.21	519452.13	519400.22	519455.89
7	54	=	519523.74	519591.13	519527.85	519595.09
7	54	=	519650.99	519846.63	519654.68	519850.42
7	56	C	520345.31	520540.36	520349.12	520544.49
7	56	C	520590.17	520643.30	520594.21	520647.12
7	56	C	520693.62	520890.93	520697.60	520894.68
7	56	C	520950.93	521024.05	520954.74	521027.90
7	57	A	521258.28	521320.25	521262.00	521323.94
7	57	A	521382.48	521589.38	521386.43	521593.22
7	58	L	521766.75	521820.06	521770.79	521823.71
7	58	L	521874.62	522064.05	521878.72	522067.89
7	58	L	522125.17	522183.12	522129.18	522187.04
7	58	L	522251.67	522313.43	522255.38	522317.46
7	59	L	522492.40	522553.61	522496.37	522557.30
7	59	L	522619.71	522805.86	522623.75	522809.85
7	59	L	522853.85	522905.45	522857.55	522909.07
7	59	L	522976.68	523043.48	522980.85	523047.16
7	60	S	523254.49	523320.68	523258.15	523324.40
7	60	S	523386.83	523436.06	523390.68	523440.04
7	60	S	523494.80	523551.59	523498.57	523555.25
7	62	V	523999.12	524049.60	524003.12	524053.97
7	62	V	524114.73	524187.68	524118.86	524191.48
7	62	V	524251.91	524316.73	524255.68	524320.61
7	62	V	524374.48	524566.16	524378.64	524569.71
7	63	K	524747.52	524961.31	524751.17	524965.07
7	63	K	525025.29	525085.15	525029.22	525089.07
7	63	K	525144.94	525328.39	525148.68	525332.36
7	64	4	525653.41	525719.14	525657.36	525723.02
7	64	4	525772.98	525835.47	525776.70	525839.18
7	64	4	525899.51	525958.86	525903.29	525962.62
7	64	4	526005.68	526046.51	526009.59	526050.73
7	64	4	526111.46	526274.28	526115.46	526277.98
7	65	U	526676.88	526741.12	526680.67	526744.74
7	65	U	526801.92	526859.86	526805.53	526863.96
7	65	U	526924.20	527086.60	526927.85	527090.68
7	66	W	527275.96	527334.92	527280.03	527339.03
7	66	W	527403.65	527607.21	527407.73	527611.15
7	66	W	527668.67	527877.26	527672.39	527881.05
7	67	W	528109.53	528178.79	528113.29	528182.53
7	67	W	528228.53	528398.15	528232.33	528402.09
7	67	W	528463.75	528618.80	528467.66	528622.47
7	69	4	529116.73	529182.74	529120.97	529186.67
7	69	4	529233.98	529301.24	529238.15	529305.05
7	69	4	529369.92	529426.06	529373.96	529429.95
7	69	4	529478.45	529547.78	529482.35	529551.90
7	69	4	529600.75	529786.37	529604.66	529790.30
7	70	X	530014.36	530227.19	530018.19	530231.13
7	70	X	530296.46	530376.02	530300.09	530379.85
7	70	X	530429.55	530495.55	530433.37	530499.24
7	70	X	530559.62	530739.15	530563.38	530743.31
7	71	2	530920.82	530996.64	530924.66	531000.32
7	71	2	531059.42	531139.32	531063.38	531143.89
7	71	2	531204.78	531382.81	531208.82	531386.65
7	71	2	531435.94	531599.54	531440.26	531603.79
7	71	2	531662.56	531851.76	531666.35	531855.72
7	72	P	532171.97	532232.44	532175.88	532235.97
7	72	P	532291.90	532471.55	532296.14	532475.38
7	72	P	532526.92	532700.15	532531.14	532703.95
7	72	P	532748.77	532807.13	532752.55	532811.30
7	74	=	533312.76	533489.13	533316.55	533493.33
7	74	=	533542.30	533603.69	533545.96	533607.62
7	74	=	533649.88	533720.73	533653.65	533724.30
7	74	=	533792.59	533852.53	533796.29	533856.22
7	74	=	533913.29	534091.36	533917.12	534095.13
7	76	N	534526.58	534724.71	534530.37	534728.54
7	76	N	534784.42	534848.39	534788.23	534852.16
7	77	R	535060.77	535111.06	535064.64	535114.86
7	77	R	535167.00	535328.92	535170.92	535333.06
7	77	R	535370.71	535429.92	535374.26	535433.75
7	79	0	535918.56	536086.94	535922.27	536091.19
7	79	0	536144.52	536306.94	536148.61	536310.83
7	79	0	536363.99	536517.81	536368.26	536521.57
7	79	0	536559.25	536741.83	536563.48	536745.70
7	79	0	536785.93	536998.35	536789.59	537002.12
7	81	8	537543.30	537720.17	537547.10	537724.09
7	81	8	537777.48	537970.79	537781.61	537974.74
7	81	8	538036.14	538227.08	538039.95	538230.84
7	81	8	538290.73	538353.35	538294.36	538357.16
